,FIA001,FIA1,FIA10,FIA100,FIB1,FIB10,FIB100,FIC01,FIC1,FIC100,FIIA001,FIIA01,FIIA1,FIIA100,FIIB1,FIIB10,FIIB100,FIIC01,FIIC1,FIIC10,FIIC100,FIIIA001,FIIIA01,FIIIA1,FIIIA100,FIIIB1,FIIIB10,FIIIB100,FIIIC01,FIIIC1,FIIIC10,SC93A01,SC93A10,SC93A20,SC93B1,SC93B40,SC93C01,SC93C1,SC93C10,SC93C50,SC98A001,SC98A01,SC98A1,SC98A10,SC98A100,SC98B1,SC98B10,SC98B100,SC98C01,SC98C1,SC98C10,SC98C100,SCIA1,SCIA10,SCIA100,SCIB1,SCIB10,SCIB100,SCIC1,SCIC100,P72IA001,P72IA01,P72IA1,P72IA10,P72IA100,P72IB1,P72IB10,P72IB100,P72IC01,P72IC1,P72IC10,P72IC100,P72IIA001,P72IIA01,P72IIA1,P72IIB10,P72IIB100,P72IIC01,P72IIC10,P72IIC100,P72IIIA01,P72IIIA1,P72IIIA10,P72IIIA100,P72IIIB1,P72IIIB100,P72IIIC01,P72IIIC1,P72IIIC10,P72IIIC100
SC98A100_H7RS9,1,0,0,0,0,0,0,0,0,0,19,6,1,0,3,0,7,4,6,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIA01_C3812,1,0,0,2,0,2,0,1,0,0,4,13,2,0,1,2,0,11,3,2,0,0,1,2,13,6,0,0,1,0,8,0,1,8,0,2,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,4,1,0,3,1,1,1,0,1,8,18,1,1,5,1,1,2,4,0,2,3,6,22,4,11,3,1,4,4,0,0,0,1,0,1,0,1,0,0
P72IIB10_EV9PV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIIA100_B8C3F,0,1,10,17,1,1,1,0,0,1,0,0,25,1,1,0,0,0,2,7,0,0,0,0,9,0,9,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,1,1,3,0,1,18,10,2,7,1,3,1,6,0,0,0,0,14,81,2,27,57,89,332,275,105,47,101,81,92,107
FIIIA1_AWJL4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SC93C50_FWE7W,3,0,0,1,1,0,0,1,0,2,0,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SC93B1_EOQ7I,12,31,71,40,13,36,51,9,43,15,0,0,7,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,12,8,38,0,84,31,1,55,0,0,0,0,0,0,0,23,0,0,0,0,0,15,0,20,1,4,5,16,6,1,2,6,2,12,21,6,3,6,13,3,0,0,0,3,4,0,0,0,0,1,0,1,0,0,0,1,0,0
P72IIA001_FWL5Q,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,2,0,0,0,0,0,2,1,1,1,0,1,0,5,0,2,0,0,2,0,0,0,0,0,0,0
FIIIA001_IL023,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,12,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0
P72IIIA10_EHEAK,0,0,0,3,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,3,0,0,0,0,6,0,0,8,0,13,5,1,0,0,0,0,0,0,0,0,6,0,1,0,0,8,10,1,7,3,1,2,3,22,12,26,8,24,8,10,10,41,7,30,8,5,4,12,0,8,11,9,8,29,1,4,32,18,36,29,6,39,53
FIB1_EHOGB,1,0,1,0,2,0,1,1,0,9,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIA10_BBNTP,2,11,16,6,3,2,2,1,15,31,1,1,7,0,0,0,8,0,0,6,0,0,0,1,1,0,1,0,0,0,0,6,11,0,1,0,3,6,3,31,0,0,0,0,0,0,0,13,0,0,0,0,1,7,1,8,0,26,5,11,2,3,0,6,3,3,4,2,4,2,8,8,1,2,8,1,3,18,0,2,37,1,17,8,7,11,16,6,8,23
P72IIB100_F3HVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIIC100_INGQM,0,0,0,2,0,0,0,0,0,0,0,6,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
FIIIB10_A4D98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FIC1_GB51T,13,8,48,99,12,4,22,7,18,25,0,0,0,0,1,0,9,0,0,46,0,1,0,0,0,0,0,0,0,0,0,14,0,0,3,0,17,1,0,39,0,0,0,0,0,0,0,32,0,0,0,0,3,103,0,2,0,0,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,0,3,0,2,11,7,0,0,0,6,14,0,2
SC98B100_GA5MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FIIIB10_AW4XU,0,2,0,7,2,0,3,1,0,6,1,2,0,0,0,0,4,0,0,8,1,2,0,0,0,0,1,0,0,1,0,61,7,4,6,12,41,9,1,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,6,1,0,10,2,2,27,3,51,23,32,34,0,16,7,0,12,18,4,1,0,0,11,0,13,18,1,1,0,14,7,8,4,1,7,6
P72IIC10_C1B7R,1,1,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,7,0,8,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,6,10,3,4,1,0,2,9,9,2,0,3,2,1,10,2,4,0,0,0,0,2,0,1,1,0,1
P72IB1_H52JU,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,3,0,2,0,0,0,0,2,1,2,3,0,0,3,0,7,10,1,0,0,4,1,2,1,0,1,0
P72IB10_F20V8,1,1,2,0,7,0,1,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,3,2,1,0,2,1,0,0,0,0,0,0,1,0,1,12,2,4,0,0,0,1,5,0,0
P72IIIC100_H104O,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,7,5,4,0,10,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,7,1,2,5,1,0,4,1,5,1,4,2,0,0,1,1,4,6,4,2,2,0,2,0,0,1,8,0,0,2,2,31,1,1,4,17
FIA100_CJT96,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,2,1,5,27,6,0,0,0,0,4,4,0,1,1,0,0,0,5,2,1,1,0,1
P72IC10_COCC7,3,2,0,2,4,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,15,6,11,5,9,12,4,2,4,8,8,14,20,9,9,5,5,8,6,0,0,0,0,0,1,0,0,0,0
P72IC1_F0J24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,1,0,4,0,0,7,0,0,2,0,0,0,1,1,0,0,2,0,3,2,1,4,0,0,0,3
P72IIIA100_CC3QV,0,0,0,1,1,0,0,0,0,3,0,0,3,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,0,1,1,0,1,0,2,4,1,2,0,0,2,0,0,9,1,0,1,4,1,2,0,0,0,0
P72IIC01_ICQSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SCIA1_IBZIA,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,1,0,9,1,0,0,3,0,0,1,0,0,0,1,0,0,0,4,5,6,9,0,2,4,12,0,0,0,0,0,0,0,0,1,0,0,0,10,2,13,4,0,1,17,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FIIIB1_ED12C,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIA001_FULZG,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P72IA10_DFPRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0
SC93C50_GDLZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IB1_H88TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FIIIC10_AX6LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIIC1_FW4U2,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,5,2,1,107,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IB1_HY4AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIIC1_DG251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
P72IC01_F1JKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,0,0,7,5,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
P72IIIA01_DOEGF,0,2,0,0,0,1,0,0,0,0,6,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,5,1,3,0,0,0,0,1,2,4,1,0,2,3,0,3,1,0,1,4,1,1,0,1,0,0
P72IIA1_EM9ZC,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,2,1,0,1,0,0,0,3,10,2,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0
SCIB100_HGCJ5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC93C01_FQKEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P72IB100_ETC0J,2,1,0,0,1,1,0,0,0,3,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,6,4,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,1,0,0,0,0
P72IIIA01_C73MW,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,1,0,0,2
FIC1_F8NPE,1,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,2,0,1,1,0,1,3,0,1,1,1,0,3,3,0,0,0,2,0,5,2,2,0,2,10,4,1,5,1,0,0,7
FIIA01_B0NMK,1,0,0,1,1,0,0,1,5,3,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,3,0
P72IB100_D3BKQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,2,5,0,0,0,0,0,1,1,0,2,0,1,3,0,2,0,1,2,0,0,0,1
P72IIC01_H6HRK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
P72IIIB1_IJL73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
SC93B1_ELXOQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,16,8,11,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,9,1,0,1,1,0,0,2,0,0,4,1,0,0,1,0,0,4,8,0,1,0,3,0,1,0,0,1,5,0,0,0,0
FIA1_AUVUX,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SCIB100_G41H0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0
SCIB100_G8MU0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIIB100_D3BLB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,3
P72IIIB10_HMEGS,4,9,3,7,1,0,0,0,4,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,3,5,28,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,72,0,0,2,3,1,0,0,2,2,0,2,2,1,0,0,0,0,0,0,9,0,0,1,0,2,1,0,8,1,1,1,10
SCIB10_ERLFU,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
P72IIA01_CZSSL,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,2,1,3,2,0,2,1,2,4,0,3,2,1,1,0,2,4,2,2,0,0,1,4
P72IA100_FUM4A,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P72IIIA100_CK4YT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,1,1,2,3,3,0,3,0,1,3,2,0,1,2,0,0,3,1,0,2,0,0,0,1,0,0
SCIB1_JOQWA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,6,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,0
P72IIIB100_EBKN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FIIIB10_AYSLA,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1
FIIA1_F5BWE,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,2,0,3,1,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,3,3,1
SCIA1_H9KF1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P72IIIB100_D88NU,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,0,32,0,1,0,6
FIIA1_F3LOM,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6,0,5,0,2,1,0,1,1,0,0,5,0,0,0,0,0,6,0,3,5,0,0,0,0,3,0,4,2,1
P72IIIA10_D7AI6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FIIA100_GGAYX,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
P72IB100_EP23X,0,2,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,8,1,1,3,2,6,10,1,0,1,8,5,1,7,1,3,3,3,4,2,0,0,3,1,0,4,0,0
