"FIA001" "FIA1" "FIA10" "FIA100" "FIB1" "FIB10" "FIB100" "FIC01" "FIC1" "FIC100" "FIIA001" "FIIA01" "FIIA1" "FIIA100" "FIIB1" "FIIB10" "FIIB100" "FIIC01" "FIIC1" "FIIC10" "FIIC100" "FIIIA001" "FIIIA01" "FIIIA1" "FIIIA100" "FIIIB1" "FIIIB10" "FIIIB100" "FIIIC01" "FIIIC1" "FIIIC10" "SC93A01" "SC93A10" "SC93A20" "SC93B1" "SC93B40" "SC93C01" "SC93C1" "SC93C10" "SC93C50" "SC98A001" "SC98A01" "SC98A1" "SC98A10" "SC98A100" "SC98B1" "SC98B10" "SC98B100" "SC98C01" "SC98C1" "SC98C10" "SC98C100" "SCIA1" "SCIA10" "SCIA100" "SCIB1" "SCIB10" "SCIB100" "SCIC1" "SCIC100" "P72IA001" "P72IA01" "P72IA1" "P72IA10" "P72IA100" "P72IB1" "P72IB10" "P72IB100" "P72IC01" "P72IC1" "P72IC10" "P72IC100" "P72IIA001" "P72IIA01" "P72IIA1" "P72IIB10" "P72IIB100" "P72IIC01" "P72IIC10" "P72IIC100" "P72IIIA01" "P72IIIA1" "P72IIIA10" "P72IIIA100" "P72IIIB1" "P72IIIB100" "P72IIIC01" "P72IIIC1" "P72IIIC10" "P72IIIC100" "cluster.size"
"FIIIB100" 0.206276555570623 0.240938813934032 0.226674191923794 0.261277776449337 0.231158564613614 0.175573733330696 0.190383950377389 0.203777110807193 0.287988297680229 0.26977809537159 0.149893246695514 0.148964263556103 0.217317227952689 0.0884641699476553 0.0843505969750626 0.140238701838203 0.196496598926017 0.223396275555191 0.103302406694544 0.16187083901088 0.0839264469604878 0.0551302366611781 0.0397073643393805 0.0703077056988509 0.124911655861922 0.038655903095549 0.130002573623465 0 0.0386509374131499 0.0491801262307802 0.0894932553189534 0.295932082237089 0.256585910932927 0.163186811501528 0.369514102221255 0.133726435255408 0.344525176984896 0.24150563359339 0.104358317424714 0.260150195462533 0.0410059223552485 0.138152904218112 0.0443906001871231 0.0474290681946389 0.125366226328138 0.0323808860174799 0.0456506211119237 0.258372029075121 0.0341117551038271 0.0319999105483712 0.0410199255714003 0.0515653562036836 0.213594161780907 0.269145009784089 0.161948435949353 0.228584344245619 0.157924928226332 0.333645682702257 0.195922955515513 0.125641303005158 0.349330236271824 0.329661361336539 0.339205100279947 0.283175973365085 0.326125017802023 0.321234486152729 0.313913227781869 0.325468794242813 0.330768150833446 0.308152902149356 0.361178042153542 0.315181567609379 0.249988947405895 0.243665372169396 0.287830862354787 0.239256627356601 0.305682155183735 0.384493598735483 0.230079539616636 0.329940126494261 0.316125516217021 0.231494714580668 0.294523131548328 0.330414666362997 0.286140514406456 0.350419876386208 0.300837633244395 0.284867721337977 0.323913490065931 0.349700838197225 0.206312570265156
"FIIIC01" 0.186929532081581 0.222214744038231 0.210200310601676 0.24563673717082 0.212155769796282 0.156028313566158 0.174263576984866 0.185514646390962 0.274169503584275 0.251754473903155 0.128469672512617 0.128586610621624 0.201504778900151 0.0731010221120349 0.0639524163026786 0.122669055199064 0.18164121961588 0.205450651752613 0.0856157002254497 0.144725335332823 0.0652288963929073 0.0338380305235873 0.0212951706457943 0.0476562296565071 0.109610401756708 0.0224914438604524 0.110453933801502 0.0386509374131499 0 0.0311225064470851 0.0774935785997028 0.288639370841582 0.246053927631743 0.154811696560196 0.360949464251684 0.122937746603373 0.337782833198101 0.23311484403758 0.092020768240437 0.248019278987581 0.0290982904293744 0.123866607964275 0.0299268794354134 0.0358674281081467 0.105457060663684 0.0332227541027393 0.0375599523535647 0.243254762489869 0.0271325706531288 0.032204853299247 0.0389618744018003 0.0421656462115349 0.193466115787733 0.250927692609654 0.145899156416954 0.208783985649416 0.140698499413048 0.32073660404965 0.175146535421043 0.113839479379661 0.340130626648155 0.317450081077685 0.329705649492813 0.270603154545573 0.31598857609181 0.309785628753547 0.302169554495622 0.315051913997797 0.318915946771404 0.296289692458467 0.350357533207002 0.304150449506656 0.237638385700505 0.231408256143676 0.275157134994256 0.226807572427134 0.293268113747993 0.375448501026013 0.217591156190551 0.319580589870253 0.305902495974686 0.219193319868357 0.283701710898748 0.32221247133048 0.273986359293667 0.343261431605141 0.289610949358602 0.273782828549174 0.312934632840338 0.343082273250591 0.185743531148086
"FIIIC1" 0.182520195676074 0.21966120189826 0.210400262070616 0.244032543243864 0.212866871845529 0.155084958349187 0.170935718693984 0.180240552589419 0.269323786823818 0.252011076056415 0.125366603876457 0.128205068755758 0.201407862810115 0.0647151454120698 0.0614975556395104 0.120790725100522 0.176062632743977 0.205880298031684 0.0804975948396291 0.143760095376732 0.0539283297103566 0.0364127220345615 0.0318655713330946 0.043303608299422 0.106017631272066 0.0262787663045548 0.110563392733701 0.0491801262307802 0.0311225064470851 0 0.0758453988940713 0.279055159913164 0.237589047533171 0.144778183728757 0.352820332527144 0.115005283539949 0.331833732864372 0.223223650447091 0.0898738652618418 0.238930604423666 0.0366344180239032 0.122158978310279 0.0375417410313355 0.04414753108178 0.108302852267348 0.0410176704921296 0.0477191795049533 0.235389883152467 0.0365909083052609 0.0401078070217462 0.0448302093546008 0.0447399802475556 0.189330124970082 0.245803339114194 0.143389751936239 0.20452166525284 0.132757685488027 0.321180377986088 0.172517170264796 0.106436792812495 0.339114824275011 0.318824834476828 0.329664391021365 0.271374957916692 0.315714914013343 0.310058868273314 0.300288104799686 0.315029948684704 0.320526494213752 0.296808235701951 0.350559313596675 0.304228614615888 0.238607858775023 0.232046094505036 0.276478528515394 0.227072826120443 0.29475015078091 0.375040311112607 0.2185974504361 0.319621166624093 0.306449436250907 0.220860388945734 0.285013174867407 0.322197734621846 0.275970666631524 0.342902307735005 0.290747241160428 0.275553309695847 0.314453045355205 0.342957669398539 0.184853947427604
"FIIIC10" 0.181733651656756 0.207872146664052 0.19345447152668 0.223859268982691 0.208015792930166 0.143550123149369 0.161470619382106 0.178246536308522 0.258899979280914 0.244829824262462 0.123167096679636 0.121015710095439 0.191432960253133 0.0896475801160628 0.0744076731079266 0.114094945019617 0.164661306384786 0.196827782928775 0.0909473362078792 0.136180049089511 0.0781508622122121 0.0760335813628826 0.0786355821313101 0.0723977999684063 0.0987463125385081 0.0755059288048835 0.104804262711205 0.0894932553189534 0.0774935785997028 0.0758453988940713 0 0.272857137303213 0.242369145694041 0.154217547656766 0.347196983740709 0.12617781646427 0.320132754425224 0.223107161212742 0.0686022032676912 0.230769891918421 0.0800230125221944 0.111138580717234 0.0789510358402048 0.0881038453301158 0.113828539410487 0.0884573415436927 0.0924730678590941 0.228452270481365 0.0797002313602217 0.0879686911781241 0.0888507938051796 0.0820111979654353 0.189322167471009 0.234438498779355 0.151834168049639 0.193764435671427 0.145957384749419 0.304384048786463 0.166884035137779 0.111596146606803 0.322742210722335 0.300005477865883 0.30812459437935 0.261424484030141 0.306928937965185 0.298494328224974 0.287356782021791 0.300207566636939 0.30218108837592 0.28285685678606 0.340034164154845 0.295594920545556 0.22236872311425 0.225844446602225 0.268080963401372 0.21804613786174 0.283496270112576 0.366682113515563 0.212592991376202 0.313813402881978 0.286936036718644 0.208640837152889 0.265764454934974 0.313269194286795 0.265482475038276 0.333037432308801 0.277795066666218 0.260630145348082 0.287859193627011 0.322389885268768 0.175322597760206
"SC93A01" 0.194323679082338 0.161215769858182 0.201020070555982 0.143597946939183 0.180842582520488 0.21998575824215 0.180726130912673 0.170653800656077 0.151192940050024 0.169541016054327 0.253871182759955 0.233285024628908 0.197523364577417 0.273128029608341 0.267724669580338 0.253153244321825 0.207951459108683 0.195679789672107 0.281680180210669 0.198889045529954 0.263482587010686 0.276369890617472 0.290160460906437 0.268938009379418 0.21683707942986 0.286401927317283 0.253175595457833 0.295932082237089 0.288639370841582 0.279055159913164 0.272857137303213 0 0.143818300368166 0.188217319581765 0.169867323385249 0.216485570362629 0.0889590169085564 0.0988245900107063 0.236786949937383 0.129633413400182 0.286362535832071 0.260383142531972 0.2857220317578 0.291833777153169 0.264689924567371 0.293460543811898 0.29494953657048 0.143831258682541 0.289408802531714 0.293836276216339 0.291317960575041 0.285895347128458 0.18510900533494 0.135556913479181 0.204852616925723 0.151850732138855 0.191233594869226 0.153332593812394 0.223175626409204 0.207357892052176 0.12688461193757 0.151582296549054 0.15198304570127 0.15252106500427 0.135739655803741 0.122287957483164 0.1617692733541 0.159867742416356 0.14303511723803 0.159765163911177 0.141106497372808 0.128894007474658 0.230902286989699 0.259625975969118 0.193872926158198 0.272293275129442 0.139690731679819 0.211925881606678 0.210288304929889 0.149374255209118 0.128381125969576 0.20857236305403 0.170304016674 0.178701911838533 0.151289076378041 0.196131804641752 0.122988071508743 0.146943431671952 0.156973878916245 0.14763067933938 0.162693286756039
"SC93A10" 0.162133760279285 0.169880431830617 0.192149340164246 0.16365091885635 0.159671233368577 0.195579074077795 0.170225046843707 0.15049958277132 0.128462406524384 0.135876752432709 0.208899085562539 0.190645499778403 0.159871318071113 0.227942541063428 0.225879677484646 0.209989859190216 0.182672888073024 0.151780499079695 0.233864659426738 0.17199352337584 0.2202094056849 0.236087234443634 0.248573496385218 0.224709783861602 0.182992841734428 0.243495664693022 0.211736730763013 0.256585910932927 0.246053927631743 0.237589047533171 0.242369145694041 0.143818300368166 0 0.130082540191279 0.14475373352413 0.167379782714258 0.157975399143963 0.0933636669639601 0.203903254816405 0.109042615796953 0.243070980931186 0.227320745797309 0.242006806960501 0.245730523778907 0.220018432297896 0.25097822994483 0.252188143028215 0.146224989002059 0.246850356228141 0.251137744244033 0.248791246487347 0.242067994927903 0.142382083045706 0.132765890723921 0.147214477034163 0.141505567894478 0.146204656805341 0.148435415568644 0.171934124057242 0.166982362643672 0.187471888947218 0.158005033389124 0.225148751419292 0.183213059466224 0.200617366391381 0.18941681991952 0.156861369041482 0.220592165797941 0.16980075963776 0.146126751956885 0.181087133536039 0.180194410656963 0.224453153400236 0.242331855608843 0.201670865920404 0.245043751975132 0.207087214920551 0.197277259255703 0.216610838960853 0.204183961573536 0.180535712711491 0.205140895215009 0.197544367012616 0.246244442215702 0.199425036094232 0.259444859966433 0.195900489920774 0.160344494767523 0.226779683444235 0.227899373068166 0.138988325036492
"SC93A20" 0.117381027393071 0.156510221939143 0.162645610288189 0.158587294147272 0.147516148214658 0.118653456758984 0.119951117869552 0.118798868661725 0.199298160854759 0.198603021271759 0.122972005937436 0.104676230399878 0.124350140092896 0.137235506329901 0.137016630089229 0.12779873658549 0.134402441079631 0.135831861932426 0.146190374046967 0.0979304368388379 0.126849747314097 0.145541075630324 0.156301126534407 0.132414527021303 0.0972502073589909 0.151099620584774 0.122690700241064 0.163186811501528 0.154811696560196 0.144778183728757 0.154217547656766 0.188217319581765 0.130082540191279 0 0.255442944180785 0.0712831653120253 0.24032840408509 0.11552079356323 0.118714443951208 0.146854349948211 0.150304934045818 0.146037235863958 0.150038822686159 0.151897064159964 0.130966097200378 0.157115111298144 0.160161063316702 0.159345645171752 0.154053159186595 0.157343674731285 0.155832452616445 0.150511892402824 0.105761014863108 0.175868939180072 0.073053809209811 0.134118505270327 0.0654465808452602 0.229628257329042 0.105843281325979 0.0790038317110654 0.238954851586715 0.221423898203602 0.231342879127429 0.17624721789699 0.214440971497359 0.215965241499574 0.211350479218569 0.216562144503609 0.22153123395521 0.209637072062378 0.25378872342344 0.204142148829717 0.173794663969734 0.181846070601794 0.181340581134335 0.180337502221551 0.20708318849288 0.277236300554737 0.16291745438392 0.220411990759754 0.217389518552952 0.16085196609686 0.206343852496619 0.239362101543288 0.190566798286809 0.258375276609988 0.216900429263998 0.190365155795016 0.229817741324597 0.253449313467061 0.0987737551991793
"SC93B1" 0.258066733245032 0.245352380748677 0.273239868818518 0.233495339192576 0.247160945764364 0.291191456324274 0.264471332691727 0.244687478676681 0.185285066326098 0.218963305140446 0.31839421400504 0.298716413436151 0.261245669237122 0.340222996885698 0.341113975689135 0.317924536558547 0.281631556325021 0.254898208641479 0.349857066347526 0.272223065110657 0.33799963475461 0.351258049054349 0.3643839596921 0.339581497651666 0.291758344843999 0.36036588049321 0.322775286649109 0.369514102221255 0.360949464251684 0.352820332527144 0.347196983740709 0.169867323385249 0.14475373352413 0.255442944180785 0 0.288229622105542 0.128930352498634 0.188915366747951 0.309135641585057 0.187293947021602 0.360161273499848 0.334326972999991 0.358725254462489 0.363474488744567 0.33160567147816 0.367562450608618 0.367271956024757 0.227784342329692 0.362704683857632 0.368479023246454 0.364901351970385 0.358072308105086 0.252676265870133 0.201311631726508 0.26671248212358 0.236289651906878 0.264194062393393 0.174725877698496 0.275774228972699 0.277497900113189 0.201044459069338 0.199369036987873 0.233995394156261 0.256532062417208 0.234045001069806 0.228220648342818 0.207932713367986 0.255179754888912 0.208641203358096 0.203157564749818 0.17329319122129 0.225284778637134 0.299043491598139 0.329550284948151 0.278612385858446 0.325469561028036 0.250197102209703 0.150314025521534 0.305798915972884 0.242684587555434 0.21121891339149 0.283228049744343 0.22940277053271 0.266728812798769 0.254074743167151 0.263704212827222 0.228427084951446 0.218070958373035 0.246876035372533 0.223390209699295 0.245426872209611
"SC93B40" 0.135002904941064 0.16408736463613 0.168460701645342 0.174977527399835 0.160086720943846 0.112457479602745 0.124577950041057 0.126925056523462 0.222842879564427 0.207264045041226 0.112207759280502 0.0910954017582237 0.1502776233283 0.10885414513219 0.109368568655459 0.111067490806236 0.135031765918534 0.154012538342321 0.123013764309388 0.0936310276692852 0.0984964942592611 0.114018416474101 0.126099345272636 0.103577407810352 0.0734273215154655 0.121095288867852 0.104401046404188 0.133726435255408 0.122937746603373 0.115005283539949 0.12617781646427 0.216485570362629 0.167379782714258 0.0712831653120253 0.288229622105542 0 0.269384866178728 0.156797496121685 0.089275522217438 0.17527525179091 0.117833495367766 0.126453099687391 0.117242418686336 0.117979599575278 0.106955877644081 0.125691076053335 0.124317264796866 0.177671196738732 0.122920066625166 0.125431825272865 0.125857325994094 0.119568928642832 0.124198739444254 0.189204759961253 0.0846350613685152 0.143440889382612 0.0770579864627086 0.255310701093432 0.113281714595903 0.0614103943446928 0.270350446963819 0.248049227892814 0.263769699094498 0.20392334197918 0.247696448694188 0.243597187682058 0.23903768254743 0.2490595530761 0.250721971992605 0.234250836633597 0.283884936325304 0.236246231228646 0.194155763389672 0.203219629555056 0.208624117752803 0.199999223340187 0.227523067166164 0.311057189183448 0.180850515777354 0.254085390308607 0.244384125013286 0.170950386290965 0.22954215664079 0.257944346810291 0.211499959289215 0.280804062791486 0.230774124134336 0.21350198998675 0.250421636967931 0.279255086090559 0.121495239570397
"SC93C01" 0.245099576250676 0.208567172171513 0.241328712376656 0.184462582564908 0.225475035029763 0.269889324095995 0.230351790082689 0.222928782752031 0.157306087639354 0.191466527139842 0.30329683408167 0.281191430278269 0.242844018332109 0.322489217337109 0.317556475944619 0.301070675685805 0.254292521905745 0.242569969813141 0.330002960959145 0.248515458194629 0.31767274978203 0.326477767951277 0.340110469931049 0.319257798607341 0.267243278267174 0.335740199296799 0.30118266093784 0.344525176984896 0.337782833198101 0.331833732864372 0.320132754425224 0.0889590169085564 0.157975399143963 0.24032840408509 0.128930352498634 0.269384866178728 0 0.147403589391348 0.288340907863396 0.17728097773792 0.336329537017319 0.307669351649495 0.335703194584488 0.341792626297243 0.313735009964382 0.342969884428357 0.343526606142459 0.1853238869076 0.339288887611509 0.343279116709307 0.339845301427487 0.334434104858553 0.236989350356912 0.177970629496482 0.249635616427252 0.201313764310349 0.246753186949158 0.159949444582086 0.271596739175011 0.258985152372981 0.134628494993882 0.161818471526794 0.169810315284541 0.193098258401235 0.171239331931473 0.156921315145504 0.177074276155526 0.20175326969758 0.161577413539664 0.160905921676515 0.102838108084009 0.159372463617269 0.269525646000143 0.298779498622212 0.233857341080947 0.310883002709062 0.186344140938392 0.172129100688181 0.252184828026503 0.180839752678448 0.161657058940615 0.248842814865439 0.19622419225748 0.203204458987942 0.198905074464878 0.216269922932806 0.163200506773206 0.182640048149989 0.176544632203737 0.163356249581464 0.212354755508224
"SC93C1" 0.139434264763932 0.132100227992147 0.167792846353147 0.120875716362383 0.13571865658236 0.170004598671204 0.142398209638867 0.123823301173138 0.144415847748821 0.154045317821447 0.195039916613557 0.174458490979226 0.140810179629763 0.21404647761242 0.21280251528541 0.195559741471128 0.161778933809914 0.13163480929502 0.22469776099682 0.149574930971628 0.207259866486793 0.221950697462723 0.2359980763642 0.210197793294449 0.163701436957821 0.230691833377843 0.198050333045521 0.24150563359339 0.23311484403758 0.223223650447091 0.223107161212742 0.0988245900107063 0.0933636669639601 0.11552079356323 0.188915366747951 0.156797496121685 0.147403589391348 0 0.184117131422476 0.103845921640277 0.23112146962891 0.211732830631161 0.230467814629357 0.23473331992886 0.206724777609479 0.237977011053512 0.240321546953316 0.112550842693448 0.234042470529385 0.239024827347751 0.237406192475951 0.23003766382003 0.120141698830251 0.127262514267782 0.135914255645686 0.103012875733084 0.13186177317248 0.167871020065307 0.159375353148924 0.1455326381428 0.168387350993465 0.165313791144309 0.178849812205851 0.131458538665532 0.155618815473252 0.145697233282314 0.159180777984545 0.174816393077519 0.157665033879044 0.156598874669245 0.178451765903193 0.136395335659232 0.190969714667093 0.210908506881723 0.157058472653982 0.224279282549697 0.158445147154788 0.23124457730973 0.168346005157825 0.15983405762434 0.147304227985446 0.17334920603412 0.164409504684622 0.19586903896061 0.154058501169105 0.216883866864553 0.146061071114373 0.138917021543571 0.171713294527176 0.174648441659733 0.108202991523679
"SC93C10" 0.148598388576789 0.1769576015079 0.171212734931414 0.194094917531024 0.174055388413996 0.114406001196411 0.135485729215417 0.143275910508171 0.234863628388858 0.21330769220331 0.0991676668455778 0.0930911985882362 0.160528741658325 0.0872352147050621 0.0776588758900397 0.0909352322131987 0.137001728961973 0.16566835790539 0.0963309239411566 0.100687061913876 0.0799302281678193 0.0837640124318087 0.0952484307618815 0.0749736362022926 0.0678403866598586 0.091177544042551 0.0902800186938281 0.104358317424714 0.092020768240437 0.0898738652618418 0.0686022032676912 0.236786949937383 0.203903254816405 0.118714443951208 0.309135641585057 0.089275522217438 0.288340907863396 0.184117131422476 0 0.192861660452988 0.0927024521610117 0.114049370093738 0.090586232262872 0.095102725751549 0.0843334894812642 0.101029377344073 0.102644217677944 0.195302847299432 0.0952442598208857 0.100277754172225 0.101562092751129 0.0954208852754926 0.148646829651396 0.199637297305099 0.115352068298981 0.158417088248883 0.107597883112525 0.272456416122313 0.127412595350384 0.073718591305973 0.291585271349457 0.26867725347843 0.279469189793772 0.226910614595092 0.273378528781041 0.264506176911146 0.254284289292042 0.268074176841979 0.270162361632296 0.249321667088683 0.305030750418534 0.262459139283932 0.194241305120835 0.208714516610402 0.234900587785175 0.194322894366109 0.249631907769056 0.334633103107406 0.188824437870398 0.281265579160317 0.259094558275481 0.178229899742331 0.238939161097617 0.281480125267723 0.233741085864094 0.301435241498486 0.250137902280191 0.227797825317377 0.261800776210496 0.295961635107902 0.139113294093538
"SC93C50" 0.143338878317827 0.144359202833082 0.16347860237835 0.138766230459897 0.145766071286355 0.179977203205562 0.152412340075833 0.13672972702404 0.131251280881934 0.14421453219725 0.201466471177708 0.184646625940476 0.144444042071485 0.227011436419302 0.227214300060541 0.203093619860588 0.165724633013902 0.147082508124272 0.233343932505263 0.161206998300747 0.21907665117328 0.236488205573698 0.251481453148248 0.227140082736045 0.183153873313717 0.246310308532237 0.213633192374091 0.260150195462533 0.248019278987581 0.238930604423666 0.230769891918421 0.129633413400182 0.109042615796953 0.146854349948211 0.187293947021602 0.17527525179091 0.17728097773792 0.103845921640277 0.192861660452988 0 0.246783284894112 0.216446322074446 0.244807388904056 0.248610203985552 0.2206247971068 0.255557993893232 0.256022097286987 0.128711376868746 0.24971520542681 0.255286457216829 0.253227856916347 0.246119139316047 0.138680107178731 0.104606098258824 0.158583768799805 0.128857590770023 0.143785277284081 0.154910115042988 0.155755868768078 0.172084553127295 0.187723307607227 0.159355134915102 0.213241405033643 0.179398890428495 0.193704016683779 0.184196363708232 0.145375363283622 0.207803733861183 0.162285668162826 0.16041459221387 0.201487510071061 0.178727841448074 0.204210751415136 0.230275222047407 0.192899785099428 0.225751865775105 0.20463897162131 0.21926666991552 0.21065390991726 0.206559035336594 0.166982865834391 0.185708051968421 0.172511599124818 0.245166156799171 0.192955637071937 0.255477515056214 0.186093867348072 0.146152755676698 0.212029209525605 0.213892693682621 0.137361567263078
"SC98A001" 0.191465856596612 0.226548292878472 0.213876743921556 0.245164963651823 0.216950943941076 0.159854302943484 0.176580332754959 0.1887833072428 0.27709255872655 0.257069033751196 0.129457917153562 0.128941672590113 0.200460362371989 0.0718645881883316 0.0640641452863022 0.120926250120747 0.179779894424585 0.206450449712998 0.0852060953894209 0.144494338456033 0.0620202322663603 0.0386938790533996 0.0285183399190354 0.0553869662703553 0.111256717724654 0.0255926756937369 0.110847947601134 0.0410059223552485 0.0290982904293744 0.0366344180239032 0.0800230125221944 0.286362535832071 0.243070980931186 0.150304934045818 0.360161273499848 0.117833495367766 0.336329537017319 0.23112146962891 0.0927024521610117 0.246783284894112 0 0.114455941090678 0.0210554709254245 0.0266221711712874 0.107515191205291 0.0221446098174976 0.0382698824859298 0.244828047725172 0.0179719516711794 0.0217947406067356 0.0278573937763972 0.0321621428027835 0.193688639445984 0.251449969368437 0.146578747809196 0.210579018473265 0.140711911490787 0.323240541933497 0.177853118392504 0.11077069210981 0.33756377526627 0.316215369425507 0.326800080589423 0.269335890383605 0.313828752353856 0.308717534999655 0.300412385519748 0.312738438222167 0.317936888268688 0.295289640075283 0.349030700882114 0.302149426838387 0.235606326575012 0.229009480697704 0.274021330692744 0.224754345947791 0.292110916777513 0.374333573073501 0.215957181094852 0.317679548557163 0.304254604987591 0.21879480710862 0.282695717317356 0.320302730800369 0.273813219218699 0.341880356446227 0.288746214393575 0.272239074508951 0.311724028775244 0.341583262567656 0.18657446743575
"SC98A01" 0.172084210046393 0.193616782924631 0.182898966099271 0.203693165724589 0.195040411646036 0.141899355141282 0.131603235008231 0.161095090730407 0.245598824125608 0.231063255263758 0.115457568297803 0.11842031345583 0.178720442646802 0.12228867375209 0.110402654862796 0.118266191357909 0.117530433493862 0.176976194138224 0.123146851925108 0.120783450732778 0.111006654395074 0.116981686324964 0.124297593997949 0.11894124774486 0.114794886211469 0.121661206954048 0.122129264674926 0.138152904218112 0.123866607964275 0.122158978310279 0.111138580717234 0.260383142531972 0.227320745797309 0.146037235863958 0.334326972999991 0.126453099687391 0.307669351649495 0.211732830631161 0.114049370093738 0.216446322074446 0.114455941090678 0 0.114958879549931 0.123166826414673 0.133561048936737 0.124191582854462 0.12964833307955 0.212986468517106 0.117089388104118 0.124994157621111 0.123565806005739 0.119436895632904 0.1705716093002 0.202475927542993 0.141726530042776 0.166846771563724 0.138933164659423 0.292005352695945 0.152800918891215 0.11829557323337 0.312389601783533 0.287867641072784 0.294435383962416 0.24686436773606 0.294016935755565 0.286208186181881 0.272697979299325 0.287406530521353 0.288868442257527 0.270084104783035 0.327064049610863 0.283128199578216 0.209970469712254 0.21559873635876 0.254974825084196 0.213426135344816 0.26999654073569 0.355813235633898 0.198090529348381 0.300776148458548 0.275835835535578 0.194128402281761 0.253033657493407 0.299158085157177 0.251741400774709 0.319320349639917 0.263524970958102 0.245896315658489 0.259679175516343 0.304227542227246 0.161856643323541
"SC98A1" 0.186910955393778 0.222017426962235 0.210944141792376 0.244502527710938 0.212187005235488 0.153944034271892 0.173393341721201 0.184090871933014 0.274685423899547 0.253569927715951 0.121966852876103 0.123799663956962 0.199275434877054 0.0653699220300163 0.0575724361851074 0.117836487421593 0.17603901687717 0.20130973174079 0.081142107918415 0.138996869058968 0.0583035261909766 0.0382578817550679 0.0290777011567757 0.0522224662630233 0.110141223307461 0.0250699207957193 0.105703924300365 0.0443906001871231 0.0299268794354134 0.0375417410313355 0.0789510358402048 0.2857220317578 0.242006806960501 0.150038822686159 0.358725254462489 0.117242418686336 0.335703194584488 0.230467814629357 0.090586232262872 0.244807388904056 0.0210554709254245 0.114958879549931 0 0.0256675349955968 0.10235196972266 0.0260568179791636 0.0374908730503052 0.242968083044977 0.0239019610832029 0.0265585118830579 0.0289383026006072 0.0322012708887638 0.193087752038153 0.249225201780524 0.14423191739808 0.207130270813266 0.138974999366104 0.321529063366155 0.174781211159738 0.109810941532982 0.337797955585895 0.315133139253825 0.327444484375396 0.268040467181301 0.313478936178802 0.307543652446058 0.299345285800671 0.312719400361225 0.316617054106485 0.294079125755501 0.347922335722586 0.30161156485647 0.2354046106149 0.228778194771781 0.272992158496309 0.22445944999426 0.291269998737211 0.37329336649314 0.215041490908815 0.317380618935309 0.303952868212849 0.217873730171154 0.282369631650921 0.319664393735616 0.271999588893536 0.340231897879098 0.287421836546159 0.271697556912677 0.311747204152793 0.340767593591682 0.183871786439359
"SC98A10" 0.195484876104416 0.229350160931192 0.214165277369033 0.248408512725311 0.218419743073668 0.161987639900335 0.181138942485897 0.191233575192864 0.282886470511744 0.25823955647168 0.12863774680091 0.130831017415692 0.205401891433323 0.0742327874405713 0.0673433534141739 0.124461075734809 0.185035111381895 0.208396427818258 0.0919865050521432 0.145783119674057 0.0649484749221661 0.0464327962211313 0.0368582814616395 0.0572887159558964 0.116028081638873 0.0332957403407857 0.111968691217636 0.0474290681946389 0.0358674281081467 0.04414753108178 0.0881038453301158 0.291833777153169 0.245730523778907 0.151897064159964 0.363474488744567 0.117979599575278 0.341792626297243 0.23473331992886 0.095102725751549 0.248610203985552 0.0266221711712874 0.123166826414673 0.0256675349955968 0 0.109446286530109 0.0281725579426001 0.0425143872215189 0.246102597353691 0.0277929356942831 0.027742135963751 0.0308855694542526 0.0367686475064506 0.1965832260109 0.255357052868873 0.144855372028117 0.211850045030647 0.141973539102264 0.325403709461448 0.173445661167388 0.112050607141486 0.342018712025068 0.317257418380343 0.331390156414671 0.270121760000883 0.318122132446814 0.311848981392652 0.30082219468482 0.317528269808104 0.317295803193213 0.295373065144676 0.349306643446853 0.303335866195336 0.238550699967146 0.232156936034157 0.275982436074514 0.228699618289589 0.292436952334256 0.377679801742875 0.218009350187671 0.321057084646485 0.307391039839 0.220746572991855 0.287272534652149 0.325188085165288 0.275517343010879 0.345926350471134 0.29263004924599 0.276137270124233 0.315352515387332 0.345881049300562 0.188329685383477
"SC98A100" 0.144525435299719 0.192820885109706 0.159664619969756 0.214156207020185 0.176559669329414 0.0968418027130603 0.14875401660026 0.148323770463862 0.245192442074371 0.220882984393695 0.100057695725942 0.0894915854385735 0.173829258697557 0.0968115467886673 0.0836583217911029 0.103313668424028 0.14513497150863 0.168310930366234 0.106302525730746 0.111236467027664 0.0975453469664265 0.0967446100100077 0.108967369273664 0.0940525024161999 0.0954427432255876 0.107900068414943 0.0957930580600582 0.125366226328138 0.105457060663684 0.108302852267348 0.113828539410487 0.264689924567371 0.220018432297896 0.130966097200378 0.33160567147816 0.106955877644081 0.313735009964382 0.206724777609479 0.0843334894812642 0.2206247971068 0.107515191205291 0.133561048936737 0.10235196972266 0.109446286530109 0 0.114899091473452 0.114248722712376 0.184338807521411 0.111183918075638 0.116122613650128 0.112502793417549 0.109713474457001 0.150996049889447 0.214258886631678 0.125852059126494 0.175461753554734 0.115218046026787 0.287427151758792 0.135181896761756 0.0986758440914388 0.311897230143957 0.285817621299882 0.301502328171023 0.237675803994132 0.286072655294737 0.27943842208524 0.271560152921404 0.288038551267652 0.289196593164512 0.26720556153607 0.32053065332757 0.274611945747071 0.214922284721082 0.22171577631184 0.246452494363397 0.211316543845044 0.260458998787015 0.348223898931528 0.199035222963391 0.288455959125577 0.276177527633656 0.190899656150648 0.254930439612323 0.294092835061314 0.243863276399364 0.314756455767421 0.263949196907109 0.245007613233106 0.285734057780836 0.314689618701455 0.154535174065106
