"FIA001" "FIA1" "FIA10" "FIA100" "FIB1" "FIB10" "FIC01" "FIC1" "FIC100" "FIIA001" "FIIA01" "FIIA1" "FIIA100" "FIIB1" "FIIB10" "FIIB100" "FIIC01" "FIIC1" "FIIC10" "FIIC100" "FIIIA001" "FIIIA01" "FIIIA1" "FIIIA100" "FIIIB1" "FIIIB10" "FIIIB100" "FIIIC01" "FIIIC1" "FIIIC10" "SC93A01" "SC93A10" "SC93A20" "SC93B1" "SC93B40" "SC93C01" "SC93C1" "SC93C10" "SC93C50" "SC98A001" "SC98A01" "SC98A1" "SC98A10" "SC98A100" "SC98B1" "SC98B10" "SC98B100" "SC98C01" "SC98C1" "SC98C10" "SC98C100" "SCIA1" "SCIA10" "SCIA100" "SCIB1" "SCIB10" "SCIB100" "SCIC1" "SCIC100" "P72IA001" "P72IA01" "P72IA1" "P72IA10" "P72IA100" "P72IB1" "P72IB10" "P72IB100" "P72IC01" "P72IC1" "P72IC10" "P72IC100" "P72IIA001" "P72IIA01" "P72IIA1" "P72IIB10" "P72IIB100" "P72IIC01" "P72IIC10" "P72IIC100" "P72IIIA01" "P72IIIA1" "P72IIIA10" "P72IIIA100" "P72IIIB1" "P72IIIB100" "P72IIIC01" "P72IIIC1" "P72IIIC10" "P72IIIC100"
"FIIIC1" 0.209125684638297 0.223755582982778 0.25199682520604 0.217492009803043 0.225521189951781 0.189699015356642 0.182388875777496 0.237580394636263 0.23527657366477 0.117779441496768 0.116085461447925 0.186106997303664 0.0679963866893012 0.0562099984479618 0.129320508368711 0.147796612481614 0.16330980601213 0.0695245466377945 0.130393025085465 0.0443216616558653 0.0263174524845087 0.0240173990202118 0.0352981379538133 0.0933458280431409 0.0236876548060765 0.111072840807796 0.0536675065293792 0.0236336010243474 0 0.0588844492252493 0.215375461863434 0.170516517745442 0.114650618602786 0.267698370049728 0.0775511229356233 0.253136789481286 0.174848315877995 0.0686576907358819 0.194243092482583 0.0294776289787645 0.0928285177131383 0.0286623441474665 0.0344101756641545 0.126078357517867 0.0437250373845596 0.0302322222408162 0.25388554992653 0.0358389778729792 0.0424784648837795 0.0464875081457919 0.0352248867230587 0.174182010622143 0.193337510247543 0.0997027848007273 0.168188125177209 0.112777171064443 0.246353205987095 0.161271014145538 0.0751113345207575 0.276687391096517 0.277550646108195 0.276230843154735 0.258314480682842 0.269004839296706 0.274692632292127 0.279259203239163 0.282143150623433 0.278493222200595 0.278883606683544 0.288250900983767 0.273625495080318 0.272787067201457 0.271348502403012 0.27745753683744 0.266539204180078 0.270328139104658 0.304490401059722 0.263552907266927 0.273111286859185 0.286060828753923 0.263555012551873 0.267026984105736 0.261475718007323 0.273703730753646 0.292546042663729 0.271240471697885 0.279566402995529 0.275542229956163 0.280239074583587
"FIIIC10" 0.208277499030519 0.214529856734315 0.242075592784053 0.204583722376126 0.222455014443334 0.182636833774443 0.1798731834288 0.229782253268994 0.231878591531235 0.116791384901587 0.110978970228263 0.179198682333466 0.0835817849033699 0.0668170091037581 0.123294141304881 0.14042960286017 0.155477033667955 0.079856425422304 0.124056456527506 0.0650499060379321 0.0633571550510851 0.0648377993685791 0.0539421893464863 0.0874536126650928 0.0661738120344545 0.109911950665194 0.0876049406237135 0.0609988695983488 0.0588844492252493 0 0.214699811460845 0.175171941711858 0.121515591700817 0.266187546896032 0.086274751099633 0.249208543551852 0.175701741429864 0.0475892147983102 0.188937329233912 0.0667511532485963 0.0820648017778137 0.0661727679446378 0.0721124255663926 0.129760293547437 0.0838987157861785 0.0689489937645375 0.248492135586749 0.0734564164003981 0.0826312522507271 0.0875034183901037 0.0716480504177694 0.173901483035332 0.18362194893973 0.109566735783392 0.160093080429094 0.12071946553118 0.239659703060649 0.157316325000166 0.0795159992672228 0.268888146200506 0.2677640910185 0.265112177111213 0.250721856694644 0.263595412794421 0.267470164343586 0.272219077494484 0.276005763868314 0.266747409697938 0.270376792596647 0.281570758426291 0.271078980822424 0.265668611748922 0.268076319636941 0.271772165211455 0.260199054104194 0.263774119380474 0.300714825422119 0.258726348834005 0.269925735679193 0.273356836108999 0.256257829888381 0.254330204344387 0.256989108705192 0.267898992420261 0.290188459058708 0.263329523965921 0.26736102766861 0.262267251105721 0.267542372506038
"SC93A01" 0.190542443007023 0.161787773914473 0.212947970890637 0.132546411878379 0.183002551892752 0.202840507364328 0.161012872405519 0.136284052756019 0.167553488926721 0.208978044423264 0.198122862242154 0.177859136738165 0.219716596320349 0.213685897136419 0.213708531894652 0.170767164391304 0.175942501491923 0.222757331971692 0.174305113881025 0.203240039624852 0.219558051450085 0.228825068180265 0.209853432426763 0.179896144660163 0.22730657499084 0.210875474757168 0.244052274858605 0.228008741092777 0.215375461863434 0.214699811460845 0 0.118673449065236 0.154608011411285 0.125890745432358 0.173626182035751 0.0710163647957025 0.0850940038727292 0.191907211631218 0.121049544856107 0.225083914583022 0.198133040995012 0.226622129323792 0.229607894171101 0.226647426541262 0.237091450598656 0.229433813824936 0.163239201475436 0.232436691449987 0.236236481569166 0.239011718005143 0.229020567047116 0.165837027485025 0.122490698526754 0.178277006684119 0.126001385362128 0.164891428000703 0.128701045573951 0.189186614679457 0.174381095146782 0.139219688064229 0.168533328103245 0.144707204719243 0.161650326317327 0.143001134228134 0.146981337194505 0.181210810316637 0.162296470377588 0.161131605548819 0.179341247684712 0.144756121418857 0.154882002103798 0.240971396019684 0.25314115772507 0.201348796759305 0.257640675494307 0.155610806545399 0.189340013907016 0.230072047186221 0.163085371167677 0.169052780601337 0.248304165212411 0.208407497239143 0.159642383508853 0.189345552201241 0.171806963846564 0.160254101641292 0.196507350958757 0.163894050647782 0.136601214759616
"SC93A10" 0.177271695488532 0.185953209111041 0.235854063216835 0.15361651080571 0.183451498951227 0.184307406610764 0.148675204711999 0.146711219689486 0.172617824377974 0.159093036889912 0.149826044995808 0.144036265769711 0.168647505110993 0.166482189594467 0.165304283774262 0.139850984554292 0.121686346746969 0.172695032749199 0.138421447056692 0.159022528098949 0.174805046202216 0.183750194449678 0.161025879143572 0.139626619109404 0.182934077672881 0.163114567954944 0.202867563478672 0.18134037641134 0.170516517745442 0.175171941711858 0.118673449065236 0 0.0949822881027087 0.125299304472413 0.123260107888792 0.145514280638429 0.0676708801211898 0.150144797952101 0.105504128950089 0.180533846255914 0.15961033510968 0.180083885708701 0.182607499287525 0.180042454110043 0.194898942265118 0.184076195720544 0.192167467902819 0.188497734378035 0.193822561609764 0.196428463606193 0.183561480732787 0.123202908958117 0.11750110932175 0.112295965683597 0.108290216305756 0.116889851099916 0.138315796477896 0.134735562714308 0.129862384244997 0.176412538705379 0.177703734486799 0.190849293386562 0.182865677353713 0.180397918918493 0.187460969725344 0.188343166385699 0.200932573437363 0.179876038652414 0.185931221834563 0.185045727527995 0.1830426276131 0.241075147464088 0.24776472120597 0.207276852324347 0.245663424539741 0.195617919892717 0.193368602013314 0.24040946621963 0.188218485075966 0.197356574841847 0.259523924906991 0.222557250263517 0.190229822654154 0.205708638603741 0.219255212524169 0.200438687243677 0.209854879510042 0.206353766640444 0.195573805485399
"SC93A20" 0.149836985429607 0.172738101959541 0.211061776656017 0.151404508640372 0.168837988327563 0.152088724789527 0.127839106321991 0.173920851787566 0.191994608031747 0.0923664941647872 0.0840732200487563 0.120927818982019 0.0986376736056339 0.103908071095644 0.106939180467527 0.107649892795265 0.115679548768175 0.112696661915034 0.0826963327465064 0.0930694467625715 0.120794284837529 0.127463659136386 0.102948749825799 0.0752899359577876 0.127755082946208 0.0926283567421006 0.148133573512145 0.122266364221046 0.114650618602786 0.121515591700817 0.154608011411285 0.0949822881027087 0 0.204992086386037 0.0614451401794308 0.200018340034801 0.092832850198787 0.100047449396269 0.118226403354908 0.125661203351168 0.109337042702873 0.12574740388155 0.128021813472025 0.110222263152464 0.139897545457166 0.125379722453988 0.197837860492428 0.133804507238225 0.139243278694373 0.141601574530039 0.129363850765948 0.104212055307211 0.144253871585382 0.0754518248056957 0.114168790358841 0.0529436242104543 0.191853156634737 0.101712358605181 0.0806455834990043 0.20211879148429 0.205170087110218 0.203540373845324 0.186210916391584 0.193825527685227 0.204957889010787 0.210566895966483 0.208151637970987 0.205266932418696 0.21186973092201 0.21537773872663 0.198858858562457 0.210166883025256 0.214492982400973 0.205647187675386 0.215491527333186 0.205038108468555 0.230147099429065 0.204146049721851 0.200959135653052 0.217824338618798 0.218235766200002 0.205780469433929 0.203287100515531 0.208338495513856 0.232409562788703 0.216531908081395 0.214407591354453 0.211924864595789 0.217445684563259
"SC93B1" 0.247338356268327 0.227637280336199 0.266069373246126 0.196355204604996 0.24141360340813 0.26132852684821 0.224483157002077 0.184266164970673 0.22194720233796 0.261394784004687 0.24754158857923 0.227880731558695 0.272522466654952 0.272022071352115 0.266407817692252 0.230376534742738 0.215486939303678 0.278423993970458 0.231804054246305 0.263267260627161 0.269464516456034 0.278411608505006 0.260665579919428 0.238743103204062 0.275439790952774 0.266890111132216 0.289833878432564 0.277105742194939 0.267698370049728 0.266187546896032 0.125890745432358 0.125299304472413 0.204992086386037 0 0.227383177664074 0.103145171590547 0.147584606682696 0.240978458315128 0.169462983691746 0.273649707716791 0.249506922129829 0.274765704405532 0.275585686153971 0.280287150607523 0.282484106889613 0.280682455982386 0.215908781763182 0.277429233318005 0.281952459199285 0.284060085984917 0.274794924512222 0.21532942648464 0.173791816018468 0.209150054747438 0.186717810758017 0.223000771764875 0.145031692051132 0.228503722677621 0.213192882931044 0.174586668758419 0.199273841779273 0.183479740169679 0.220866580791464 0.19821168254442 0.207192891798442 0.212815851569582 0.215848052652222 0.195218180779688 0.213394936367537 0.16801172973058 0.209520034406832 0.28411345674457 0.296273170670801 0.248430795330303 0.290722355999388 0.221054383033967 0.17174278972266 0.290185902186355 0.219051509910117 0.221431233495383 0.301553249200543 0.257607627623406 0.224713203424177 0.248460827558738 0.216921662450458 0.230635862050078 0.242709455295238 0.230521474536432 0.183850792747109
"SC93B40" 0.168640548344873 0.182335310921369 0.218714615116941 0.167589534999982 0.183535848783325 0.155642076080881 0.140129894489612 0.19745996091395 0.201307600518313 0.0915544422285548 0.0828316312141189 0.144309815809358 0.0731400054398561 0.0724709314372637 0.106669645187574 0.114321506022572 0.125287837708942 0.0835161017299192 0.0905210357760095 0.0629761987354326 0.0824127904603878 0.0900543293715966 0.0677280829878873 0.0640223411043349 0.0906764856670419 0.0871885698852535 0.114115716206221 0.0837958509195268 0.0775511229356233 0.086274751099633 0.173626182035751 0.123260107888792 0.0614451401794308 0.227383177664074 0 0.217100222651905 0.124531937166365 0.065261510264022 0.145221104833145 0.0878565514623678 0.0817989573401275 0.0866103448687276 0.0895047450864858 0.105630538852458 0.104505006542 0.0869902927056369 0.211026044783321 0.0979426405032441 0.103901068145722 0.106939596532039 0.0921521815075645 0.123034268172064 0.149303667995369 0.0633326238733208 0.120672960564496 0.066122992882966 0.205717859836541 0.116068974358534 0.0579331425288997 0.228466641270799 0.228298994737375 0.230038564350185 0.210789484672931 0.222222810588649 0.228557680342918 0.235153047969194 0.235547830235804 0.229881536547435 0.233584316282437 0.241415348360121 0.22529454964233 0.228583820305012 0.231564515470283 0.230224841816128 0.232976690439982 0.222149538443908 0.258878574443762 0.219496756866449 0.227873618972267 0.238845092123841 0.22699080258983 0.22500130517524 0.22003801678417 0.226296497401918 0.252081176877292 0.227881718203116 0.234813816890529 0.229993340612608 0.236723544208075
"SC93C01" 0.238750619844749 0.202442471039003 0.239947301382385 0.162933826768023 0.22718314165606 0.247563655185632 0.20946313743657 0.162884754447114 0.201145823985126 0.25229670866359 0.239910201918356 0.215714010922179 0.261214261657548 0.255303496540753 0.255040845801994 0.211000623260055 0.215510547199175 0.263804503439201 0.217126078891983 0.249719448785577 0.25682892155795 0.265955206896761 0.247410166828227 0.2216986731265 0.263850626668777 0.251902976221801 0.28066271693355 0.264538077610885 0.253136789481286 0.249208543551852 0.0710163647957025 0.145514280638429 0.200018340034801 0.103145171590547 0.217100222651905 0 0.127249475216946 0.231058903123959 0.165624541656129 0.262125711863088 0.232024252952203 0.263981415128759 0.267211807605471 0.269095971186507 0.274024140132664 0.26605502341955 0.18003918159801 0.269638691021135 0.273106728772515 0.275319707780644 0.265304210715615 0.213004450632992 0.158528449296619 0.211181443348346 0.168153110739812 0.213783038319431 0.149243782578926 0.231402502139891 0.212938789544859 0.133164087204781 0.171775880415657 0.144235915377966 0.180567118795879 0.159631663500366 0.161761593470215 0.189351353691992 0.18140539323644 0.166539727557916 0.178999277780034 0.120657079867501 0.166526658690222 0.261878685147173 0.273545125353597 0.219767382916273 0.276789096145326 0.178233824636186 0.172110131691846 0.252047060890935 0.18238839073679 0.18646385650841 0.268931560020163 0.227732915036197 0.180069224488047 0.212115449677436 0.184570888611957 0.181905901533611 0.211998555912886 0.18297153416595 0.138299370659153
"SC93C1" 0.156571115710382 0.157069932756086 0.211040354008996 0.124088019736202 0.161446791804275 0.16449884663017 0.126204780660529 0.135484185143548 0.161785811649426 0.157419126189366 0.14696384920724 0.131548107776058 0.167843602447953 0.167171037216069 0.16319478111235 0.130575092065486 0.120929943732148 0.176837485706285 0.129722370213601 0.156270076891142 0.178832329894893 0.188045457532842 0.163845773862281 0.134153203740146 0.187476523001218 0.162492973164936 0.205638862270054 0.18471761016053 0.174848315877995 0.175701741429864 0.0850940038727292 0.0676708801211898 0.092832850198787 0.147584606682696 0.124531937166365 0.127249475216946 0 0.149839673697554 0.0882438831955314 0.185245572469718 0.160749366538677 0.185255184488832 0.18856921985295 0.177657916022791 0.197894140726981 0.187719274904689 0.163341831981646 0.192670716163126 0.197650021561805 0.201613790214409 0.189196572912511 0.109333862779931 0.108064567114048 0.122361204133232 0.0843019421420968 0.112536569223796 0.144893546515788 0.134441097029691 0.128433114126063 0.161296609012401 0.171757689886406 0.164040006589861 0.154039262806831 0.159424863441083 0.164861665412782 0.179093037112046 0.174949175131551 0.167857337306501 0.178762928258214 0.170829228719009 0.159525291559424 0.218086380472275 0.22750720286809 0.18343893627043 0.230812155989499 0.168389895802976 0.202577832313058 0.212358273614409 0.166143365392789 0.175884355193735 0.234178256274683 0.195277187802244 0.16520827210321 0.18034077027457 0.19332087021626 0.173732588656464 0.189547730275285 0.172489524927911 0.165170374179099
"SC93C10" 0.184436579825548 0.194009115957456 0.226746861484287 0.185828944616389 0.199097845132312 0.161485800134481 0.155155336082081 0.212409257695285 0.20999211994054 0.0986634939684335 0.0909203084207893 0.158225082434566 0.074153946793727 0.0623920839626354 0.10609933247532 0.121006433553583 0.133684073393464 0.076254864545118 0.0982508785551186 0.0650220921588982 0.0679246497354743 0.0746227495771851 0.0550868679412603 0.066831605729251 0.0763224103898448 0.0972135649566527 0.097287835753323 0.0676851600755482 0.0686576907358819 0.0475892147983102 0.191907211631218 0.150144797952101 0.100047449396269 0.240978458315128 0.065261510264022 0.231058903123959 0.149839673697554 0 0.16450282121057 0.0754955924550174 0.083076264592816 0.0739544544315087 0.0774911768940496 0.110806471174869 0.0915600762180293 0.0741225824657282 0.226296539135239 0.0834474183475793 0.0904952067057658 0.0956147234436778 0.0806404707635276 0.144167228099415 0.160129036817613 0.0870531224329135 0.13501855212343 0.0943054778230719 0.2186533971459 0.129430406962815 0.0571853329127863 0.250961252135131 0.247614654511887 0.245974875241281 0.228639181614959 0.2439639604037 0.245589694184463 0.252018455202236 0.256120094935809 0.245048233383935 0.249744193715356 0.257882264869443 0.25020062990014 0.246544455698276 0.25179548076641 0.250402355001264 0.243125310253572 0.241759676278382 0.279947686866828 0.240833246527645 0.248106843763314 0.252054848033454 0.236610229175654 0.237693382682551 0.238147346101651 0.247290987554309 0.272351411728257 0.244753611055154 0.245968394269384 0.246523990922831 0.252959452113377
"SC93C50" 0.144089103986756 0.141446857852122 0.187386263515833 0.122774426691923 0.152386992804379 0.160601133052181 0.122408982533747 0.13180566249358 0.155116831536648 0.163317964332867 0.156321533607464 0.1273519774033 0.179144336884042 0.187436073571421 0.167079246004782 0.12965392517197 0.128967434865665 0.194029888906499 0.138846487532365 0.171750699785853 0.197613232609899 0.207317747499292 0.18343982030935 0.149209725160506 0.206725876496141 0.171288814439186 0.228825113517495 0.203358566222506 0.194243092482583 0.188937329233912 0.121049544856107 0.105504128950089 0.118226403354908 0.169462983691746 0.145221104833145 0.165624541656129 0.0882438831955314 0.16450282121057 0 0.205295734652116 0.170632554864771 0.204874393074577 0.207426402597212 0.184332772322763 0.221359743610419 0.207617137345961 0.156296167933146 0.213110466390336 0.219800085350798 0.223200833839861 0.208733864832351 0.111244335109853 0.0996416890594755 0.140415732925295 0.10202074127265 0.113797273872949 0.146549394039971 0.123104724995087 0.154126275944533 0.18504054650406 0.174719285819498 0.189443233112157 0.173993518363298 0.175965960118871 0.187043230257393 0.177586379577312 0.189733135909948 0.17559844154273 0.189468798010521 0.197515664143729 0.184692659949343 0.216327908312239 0.227087242107239 0.193758741705556 0.222182470666584 0.191862490473401 0.204635313229928 0.22445823607198 0.190313387005326 0.187536009439888 0.234584795616452 0.193022267272767 0.194057726068217 0.194749288885378 0.212536401003697 0.192278087883734 0.189971546656875 0.189916279098635 0.190814986037533
"SC98A001" 0.222418404423517 0.236125527594447 0.263624712989894 0.22751382274267 0.236778356498404 0.201647734614282 0.194826103949749 0.24938880402559 0.247979153951352 0.12747429237873 0.123214992081634 0.192327193323205 0.0804975382739275 0.064261019349312 0.136747535427239 0.159067172766252 0.169480139811901 0.0793946307171699 0.13683655212245 0.0564134517485862 0.0261362143996434 0.0212108055515225 0.0481743382440656 0.104713641815898 0.0145034775022841 0.118297019254634 0.0407272548308584 0.0263999419018014 0.0294776289787645 0.0667511532485963 0.225083914583022 0.180533846255914 0.125661203351168 0.273649707716791 0.0878565514623678 0.262125711863088 0.185245572469718 0.0754955924550174 0.205295734652116 0 0.0930336831006 0.01442643364912 0.0192691649688425 0.130063650164398 0.0259716274842881 0.031278057725411 0.267760580102513 0.017654531910351 0.0253491335186133 0.0303233977879694 0.0187187105741503 0.183510998132071 0.203248129110348 0.102264944617091 0.179824303138883 0.125238510109673 0.254772655588904 0.172873053710033 0.0773113454024895 0.28240953812761 0.284196270062398 0.28091739639432 0.263850012973708 0.274068629898521 0.281796466581106 0.288213014942423 0.289474599011354 0.282745793003868 0.285568969901377 0.293810771944412 0.282070566485042 0.280109784913441 0.279007698132895 0.283564202040661 0.272192253226806 0.277502085271322 0.309829559131409 0.270737614742722 0.277848572284562 0.292792222219627 0.271375151661219 0.27391552093271 0.266867354796143 0.281368163268864 0.300497635786082 0.279012091703277 0.283935008905479 0.282090388984129 0.286174782250931
"SC98A01" 0.193989214048147 0.199897967303258 0.226621977362623 0.18072392235383 0.207719285865246 0.175306269038087 0.16178394243016 0.211355948755971 0.215831916492426 0.105250534712287 0.100022389152564 0.164512505592293 0.098855456603521 0.0882335572716718 0.118380412325772 0.0992861910090255 0.133816727946079 0.0998511472498282 0.105243602755478 0.0885279405448136 0.0912803212327324 0.0956041570895191 0.0872695799419295 0.091620141043922 0.0979922295159754 0.103806771759854 0.120711109852438 0.093368672980462 0.0928285177131383 0.0820648017778137 0.198133040995012 0.15961033510968 0.109337042702873 0.249506922129829 0.0817989573401275 0.232024252952203 0.160749366538677 0.083076264592816 0.170632554864771 0.0930336831006 0 0.0941574896171654 0.0999235398047299 0.1228417931168 0.111354444357608 0.0981147317860224 0.231351388559873 0.1013618674563 0.111123191956671 0.114173864899725 0.100273974401991 0.154095462850279 0.151141267604318 0.0969951138521779 0.134918140676396 0.110203913524575 0.224039316612291 0.142107784967884 0.0888318862773494 0.256616821845541 0.254236498411504 0.24972893351045 0.235982740035095 0.250004996873165 0.255007298198226 0.25668962330166 0.261830001477486 0.252058665996587 0.257131416149076 0.267395528643261 0.258585972050659 0.252724613728486 0.255702313494195 0.259543676111551 0.245798836307375 0.250166907849099 0.288780265337094 0.245223851002935 0.255876851578816 0.260695072106438 0.248720417180313 0.239789149439778 0.242466093696458 0.254558250609857 0.276524237258649 0.248988560445493 0.252363351386498 0.233287334452562 0.249184187664354
"SC98A1" 0.219255738740416 0.233428388566101 0.261994085698007 0.227099630223037 0.233470258953499 0.196989903670689 0.192461688426431 0.246890934906126 0.245639898224718 0.123327327597602 0.120471046724771 0.191795762023554 0.0758175348273239 0.0593101460015607 0.135016848178991 0.156061955072781 0.166058571872143 0.0757586405384867 0.132497810785142 0.0529680824171111 0.0244262903644151 0.0190939033955254 0.0458457813546572 0.103938468230277 0.0155385718325922 0.114745077460565 0.0439509559565705 0.0247488829204139 0.0286623441474665 0.0661727679446378 0.226622129323792 0.180083885708701 0.12574740388155 0.274765704405532 0.0866103448687276 0.263981415128759 0.185255184488832 0.0739544544315087 0.204874393074577 0.01442643364912 0.0941574896171654 0 0.0168887633237651 0.127113428784759 0.0281475371820798 0.0289591901039033 0.265420651018388 0.0225130440187349 0.0277687071614339 0.0309762895951084 0.0197803968374076 0.184166245502732 0.201243234776191 0.099083442066103 0.178057465478616 0.122501662550836 0.255808866116833 0.170455329313198 0.0773188842482076 0.283862654965651 0.283919259556675 0.28255346977862 0.262870269600413 0.27436794468181 0.281380997961409 0.288252805996025 0.290246426788944 0.282367423738175 0.285124468825187 0.293160657350549 0.281959349894272 0.280597952412187 0.279376478316493 0.283153456565472 0.272656051955895 0.277857839819044 0.309574678375187 0.271085338019847 0.277797991537393 0.29278704422443 0.271497928557458 0.274216546963799 0.267616835011323 0.281064543258944 0.300163794760755 0.278809857334576 0.284328574182412 0.282739647022547 0.287036680332689
"SC98A10" 0.222633787881324 0.23734362532375 0.263812831932534 0.230248853771105 0.23627863530071 0.200729396854099 0.195870770647084 0.249895835602456 0.247791155401481 0.127255842469574 0.125482281368904 0.195779986213914 0.0813638925074287 0.0662216842823448 0.139603313441035 0.162954114537794 0.170971626494922 0.0837949422296661 0.138980769071827 0.0580972258049049 0.0300361591939949 0.0263680791059226 0.0498606915460229 0.109161582415752 0.0194437739334464 0.119234249695526 0.0418914488883057 0.030072717730138 0.0344101756641545 0.0721124255663926 0.229607894171101 0.182607499287525 0.128021813472025 0.275585686153971 0.0895047450864858 0.267211807605471 0.18856921985295 0.0774911768940496 0.207426402597212 0.0192691649688425 0.0999235398047299 0.0168887633237651 0 0.130204173193661 0.0252013437349531 0.0362071765819542 0.26688097206464 0.0222034897042574 0.0249817518179049 0.0273112380015311 0.0202978730794068 0.18502769405303 0.20430172514081 0.098971574950272 0.179970282626803 0.124016185101732 0.254384781048577 0.170641052002631 0.0788713682607813 0.286245822726355 0.285454464322099 0.28454805383459 0.265182144100711 0.277663510738368 0.284359577368385 0.289201314092386 0.293229067281392 0.282630921834487 0.285698711605077 0.293709623908358 0.282933307487721 0.283339041990895 0.282120080738284 0.285366472533168 0.275455873608545 0.278569559861281 0.31256372471271 0.273981625119561 0.280718759618131 0.295055079451784 0.274407426808584 0.277839993780457 0.27085858478315 0.283560871366741 0.303175772307655 0.282784699697128 0.28779683507128 0.284693433498921 0.2897293863768
"SC98A100" 0.140784697567494 0.17786590396385 0.173019658564014 0.184277565559116 0.164791526345808 0.103483168238744 0.125642276990928 0.207140797221708 0.185522357353801 0.0838890887068409 0.0762451708408034 0.149247961085068 0.0921924885200475 0.0970358186936377 0.0761412157828797 0.122544743032199 0.140865163346434 0.119999132696168 0.0915860030097726 0.109913254882998 0.121807909066407 0.129231088216394 0.10938204177554 0.091797175720206 0.133311204048902 0.0797182388792424 0.156853946917889 0.120461143955296 0.126078357517867 0.129760293547437 0.226647426541262 0.180042454110043 0.110222263152464 0.280287150607523 0.105630538852458 0.269095971186507 0.177657916022791 0.110806471174869 0.184332772322763 0.130063650164398 0.1228417931168 0.127113428784759 0.130204173193661 0 0.146185487834342 0.12141951177874 0.173073131374165 0.138669210345591 0.146671633080516 0.147849018557744 0.135060000833282 0.126517783011885 0.181254436204982 0.128945245962709 0.152223583763557 0.0965554833679795 0.24946415082837 0.104343535320106 0.122566895140276 0.270446210047702 0.240924649943407 0.268019162680796 0.211518855751142 0.241626466485661 0.238135097718602 0.240799966489057 0.256766928188989 0.243532166889198 0.238957826941109 0.269386573905491 0.240351901721143 0.235983810234874 0.236398671643194 0.240209217028625 0.23498056023653 0.226785320533903 0.290595198250038 0.212305324938005 0.240650936000966 0.246296930219955 0.218542355718416 0.234469962168232 0.251211913628282 0.221860817990108 0.287639006606444 0.228719641376463 0.229828911229264 0.255524978213947 0.275724010645401
"SC98B1" 0.239435403729234 0.252369304404484 0.279339488438055 0.24547633130274 0.253942543229219 0.217040218652375 0.212679476105469 0.265337338954181 0.263519587953799 0.143841257742547 0.139944839957053 0.209750707381863 0.0958114230479243 0.0805048402092455 0.153846711426881 0.175126413362317 0.185299098382992 0.0937359758158808 0.152227876863639 0.0724076927816559 0.0402367360292557 0.0329656516956954 0.0648329543071682 0.123391755488985 0.0273441759240892 0.135228169425039 0.0225604193367034 0.041264898057633 0.0437250373845596 0.0838987157861785 0.237091450598656 0.194898942265118 0.139897545457166 0.282484106889613 0.104505006542 0.274024140132664 0.197894140726981 0.0915600762180293 0.221359743610419 0.0259716274842881 0.111354444357608 0.0281475371820798 0.0252013437349531 0.146185487834342 0 0.0432265459929565 0.283293013174236 0.0170481264036309 0.00602967571909584 0.0126638862790088 0.0267259903613568 0.202785542219154 0.220562516072004 0.116938018520955 0.196380224435325 0.14134413066095 0.26738102721144 0.189960559946797 0.0875567130234974 0.298967833612765 0.30141161639829 0.29790081071132 0.281020984355376 0.290392382310561 0.298832079401029 0.305319322307939 0.306529896154401 0.299840953779987 0.302521133863499 0.310791709282044 0.299247497239083 0.297801172918781 0.296571271833072 0.301084410950692 0.289698409263385 0.295260927849716 0.325551182507606 0.288698076684516 0.294395731722225 0.310292935102623 0.288784208144686 0.291173347587235 0.280878596608134 0.298862091885286 0.313455195603439 0.296277506527042 0.301757513026219 0.298900492381566 0.299374321686423
"SC98B10" 0.214330294624344 0.228161571555253 0.25343547607542 0.22280209344511 0.227884218786763 0.192251623129443 0.187692846665314 0.243418951616093 0.239325392270562 0.1207939236163 0.117468924442006 0.187956571227734 0.0712414388214618 0.0582993693939059 0.13056285641348 0.154456536597842 0.166776725875581 0.0780274261744409 0.128481340015075 0.0589496314036266 0.0307316448772509 0.0294717073295343 0.0428048911664014 0.0988595305316556 0.0300806451614281 0.112590910627133 0.0548830584331492 0.0232185032924781 0.0302322222408162 0.0689489937645375 0.229433813824936 0.184076195720544 0.125379722453988 0.280682455982386 0.0869902927056369 0.26605502341955 0.187719274904689 0.0741225824657282 0.207617137345961 0.031278057725411 0.0981147317860224 0.0289591901039033 0.0362071765819542 0.12141951177874 0.0432265459929565 0 0.258568951010723 0.0399352564105344 0.0429327614654427 0.0478252313930452 0.0381278787512997 0.1777516480659 0.205132087065299 0.107786234013034 0.176385777908237 0.123825094565065 0.258509845360963 0.164252260696682 0.0875360717974961 0.281076314352329 0.277662493867872 0.279909150079976 0.255312213716151 0.271535082097852 0.277653757926353 0.282910179902416 0.287669189154034 0.277883937613414 0.279041489105744 0.290315290570911 0.279222183890734 0.273077390473286 0.271554565057834 0.278915416888011 0.267493320853578 0.269649921054619 0.307015872721766 0.262718679112761 0.274378297150936 0.28678360588124 0.263306598897606 0.269459403919416 0.268888915713478 0.273144481188234 0.303277441972096 0.270255611340987 0.276198701877571 0.280107255265776 0.288169619919974
